trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,customer_id
844444.0,6/23/2022 7:11,6011870000000000.0,fraud_Upadhyay Group Pvt Ltd,travel,,Gatik,Zacharia,F,"H.No. 102, Tiwari Street, Guntakal-778489",Pallavaram,Madhya Pradesh,-79.3362995,18.581615,300846.0,"Sound technician, broadcasting/film/video",5/29/1958,-79.341619,18.5649,1.0,-8.58e+18
533648.0,,,fraud_Sastry and Sons Pvt Ltd,entertainment,4624.15,Rohan,Batra,M,"24, Ratti Zila, Hospet-384229",Aurangabad,Punjab,80.5812845,14.61034,63081.0,Event organiser,12/2/1974,80.595197,14.591647,0.0,
812161.0,6/23/2022 19:07,4618260000000000.0,fraud_Shukla Group Pvt Ltd,online_shopping,8948.44,Alia,Sura,F,"47/56, Sawhney Zila, Bellary-821401",Phagwara,Tripura,-73.8285675,-122.683633,10608.0,Hospital pharmacist,12/31/1943,-73.830204,-122.689219,0.0,-8.6e+18
993774.0,6/27/2022 20:07,376978000000000.0,fraud_Gara-Keer Pvt Ltd,travel,7154.12,Inaaya ,Chaudhuri,M,"H.No. 575, Kade Circle, Anantapur 996966",Vasai-Virar,Mizoram,-39.9072155,49.798404,18838.0,Education administrator,6/9/1949,-39.889851,49.781624,0.0,4.82e+18
874857.0,9/16/2022 12:30,4.73199e+18,fraud_Soman and Sons Pvt Ltd,online_shopping,5972.66,Seher,Mander,M,"85/90, Vig Zila, Raurkela Industrial Township 934914",Dhanbad,Meghalaya,15.318495,-56.552878,324311.0,Interior and spatial designer,3/19/1991,15.304291,-56.562145,1.0,-7.93e+18
,3/14/2023 5:03,30323400000000.0,fraud_Chad-Dugal Pvt Ltd,entertainment,3562.07,Misha,Kurian,,"41/346, Ramachandran Path, Durgapur-254516",Khora ,Nagaland,65.32147,51.951629,321890.0,Conference centre manager,11/15/1953,65.328608,51.969867,1.0,-8.29e+18
245122.0,5/29/2022 9:09,,fraud_Mandal-Saraf Pvt Ltd,online_shopping,3403.34,,Kadakia,M,"338, Bahl, Ghaziabad 556461",Tadepalligudem,Karnataka,-49.461527,-27.172305,253998.0,English as a foreign language teacher,2/24/1998,-49.447309,-27.190516,0.0,-8.66e+18
469009.0,7/17/2023 15:37,676137000000.0,fraud_Sarraf-Bhardwaj Pvt Ltd,online_shopping,,Pihu,D’Alia,M,"H.No. 708, Biswas Circle, Singrauli-794413",Srikakulam,Manipur,-52.4893615,64.067586,329702.0,Water engineer,4/1/1955,,64.069171,1.0,-8.44e+18
,,4860430000000000.0,fraud_Shenoy-Gaba Pvt Ltd,entertainment,5245.28,Madhav,Devi,F,"H.No. 277, Sant Path, Arrah-576371",Aizawl,Punjab,-38.125688,,857128.0,Radiation protection practitioner,5/9/1974,-38.110065,,0.0,-1.45e+18
198850.0,8/15/2022 7:54,3522290000000000.0,fraud_Batta-Dani Pvt Ltd,online_shopping,1052.61,Myra,Rama,F,"H.No. 381, Lata Circle, Adoni-658061",Kishanganj,,63.3450875,78.069162,903692.0,"Administrator, arts",9/8/1958,63.35927,78.086142,1.0,-1.68e+18
135057.0,7/20/2023 18:15,,fraud_Saini-Shere Pvt Ltd,travel,9771.5,Pihu,Kumar,M,"H.No. 490, Tella, Kochi 726164",Bhilwara,Punjab,-41.34773,,51180.0,Pathologist,7/8/1980,-41.357736,-65.179299,0.0,3.34e+18
218257.0,9/22/2023 7:34,6584210000000000.0,fraud_Devi Inc Pvt Ltd,travel,2031.93,Zaina,Rajan,,"95/17, Banerjee Street, Ulhasnagar 192704",Madanapalle,Maharashtra,-12.231597,134.976874,404159.0,"Scientist, forensic",2/27/1979,-12.24577,134.989029,1.0,6.44e+18
649101.0,9/14/2022 11:39,213103000000000.0,fraud_Bains and Sons Pvt Ltd,online_shopping,2728.04,Ryan,Rege,M,"98, Bal Zila, Nadiad-512214",,Haryana,5.1725535,,270879.0,Press photographer,5/17/1942,5.167359,-14.548815,0.0,4.35e+18
697525.0,4/27/2022 18:20,180027000000000.0,"fraud_Saini, Rege and Mallick Pvt Ltd",,4686.77,Jiya,Das,M,"90/681, Golla Road, Thane 736408",,Manipur,80.5110705,-14.819836,935691.0,"Civil engineer, consulting",5/28/1985,80.499853,-14.816607,0.0,-1.04e+17
877225.0,9/20/2023 2:30,6567450000000000.0,"fraud_Sarin, Lad and Bains Pvt Ltd",travel,816.64,Neysa,Golla,M,"H.No. 824, Char Zila, Surat 618317",Saharsa,Maharashtra,-51.8555985,-127.296335,,Banker,3/29/1951,-51.849714,-127.281089,0.0,-7.05e+18
881886.0,5/8/2022 14:46,3572360000000000.0,fraud_Hora and Sons Pvt Ltd,online_shopping,1558.33,Aradhya,Sarna,M,"H.No. 05, Suri Nagar, Delhi-962344",Ghaziabad,Uttarakhand,-85.822304,17.230889,564250.0,Sales executive,5/4/1989,,17.229438,0.0,1.11e+18
429986.0,3/15/2024 18:51,374581000000000.0,,,,Jayesh,Sehgal,M,,Deoghar,Kerala,62.0820765,-162.431613,611952.0,Town planner,11/19/1944,62.08655,-162.420447,1.0,5.12e+18
687059.0,,376682000000000.0,fraud_Lala-Rastogi Pvt Ltd,online_shopping,154.59,,Choudhry,F,"H.No. 030, Kala Road, Shivpuri 908646",Srinagar,Andhra Pradesh,,-124.721849,80008.0,"Pharmacist, community",2/16/1943,-11.092913,-124.710077,1.0,9.15e+18
,4/21/2023 3:07,,fraud_Ramakrishnan-Banerjee Pvt Ltd,entertainment,6894.34,Saksham,Raj,F,"98, Golla Chowk, Rajahmundry-675745",,Andhra Pradesh,72.1973255,-159.884296,75778.0,Field trials officer,10/7/2003,72.189335,-159.885161,0.0,-6.02e+18
692967.0,9/30/2023 8:58,4785310000000000.0,fraud_Bobal LLC Pvt Ltd,entertainment,4353.69,Saksham,Kakar,M,"12/090, Savant Nagar, Shahjahanpur-486935",Pudukkottai,Telangana,-22.1575015,159.935868,,"Engineer, agricultural",1/3/1954,-22.165139,159.942625,1.0,6.92e+17
736444.0,2/26/2023 15:19,676261000000.0,fraud_Saxena Group Pvt Ltd,fitness_and_medical,4645.88,,,F,"90, Raju Street, Eluru-252775",Medininagar,Punjab,68.881737,48.101592,886214.0,General practice doctor,9/5/2003,68.899665,48.096074,1.0,7.5e+18
405074.0,6/4/2023 22:05,4.33782e+18,fraud_Lad Group Pvt Ltd,fitness_and_medical,1586.0,Nishith,,F,"H.No. 368, Hora Path, Jhansi-810605",Agra,Madhya Pradesh,19.957981,-171.503515,692486.0,Office manager,3/11/1958,19.977733,-171.51929,0.0,9.08e+18
390364.0,,4458190000000000.0,,entertainment,2324.38,Rhea,Wadhwa,F,"44/752, Subramanian Circle, Thane-481036",Kota,Nagaland,63.7383925,-50.903363,,"Radiographer, therapeutic",7/13/2003,63.730533,-50.906902,,4.14e+18
425838.0,9/4/2022 7:08,180047000000000.0,"fraud_Sharma, Lad and Rout Pvt Ltd",fitness_and_medical,5630.33,Umang,Tara,F,"H.No. 81, Kade, Tadepalligudem 436640",Aurangabad,Telangana,70.9855955,60.221809,706545.0,"Accountant, chartered",,70.971722,60.225032,0.0,3.13e+18
367810.0,9/27/2022 18:44,4963960000000000.0,fraud_Mander Inc Pvt Ltd,entertainment,5301.89,Vardaniya,Dey,F,"14/54, Sinha Ganj, Chinsurah-924931",Ratlam,Maharashtra,-86.4077805,81.654776,125986.0,Exhibition designer,1/10/1971,-86.394438,81.644205,1.0,8.58e+18
976902.0,1/9/2024 11:26,4353080000000.0,fraud_Tailor-Rege Pvt Ltd,online_shopping,,Sumer,,F,"89/44, Raju Ganj, Danapur-658585",Karnal,Nagaland,-60.344972,-169.42219,491337.0,Fashion designer,10/26/1992,-60.329608,-169.416117,1.0,
156001.0,,4165610000000000.0,"fraud_Swamy, Bajaj and Seshadri Pvt Ltd",fitness_and_medical,6193.59,Anahi,Kadakia,M,,Bihar Sharif,Rajasthan,-52.019353,-22.626072,785135.0,Environmental manager,10/4/1954,-52.006005,-22.617802,1.0,2.81e+18
287986.0,4/20/2023 19:27,,fraud_Sathe-Doshi Pvt Ltd,travel,6461.05,Aarna,Dada,F,"H.No. 30, Devan Zila, Kochi-825907",Korba,Rajasthan,-62.965361,131.053804,117161.0,Clinical biochemist,7/4/1941,-62.977188,131.038724,1.0,5.79e+18
413126.0,10/13/2023 17:09,4.73629e+18,"fraud_Chokshi, Kapoor and Kota Pvt Ltd",fitness_and_medical,8582.92,Tushar,Varghese,F,"21/255, Aurora Nagar, Rajpur Sonarpur-466484",Gangtok,,12.2288225,125.813807,123975.0,Systems developer,5/9/1984,12.212805,125.821014,1.0,-4.72e+18
579263.0,5/8/2022 3:54,180009000000000.0,fraud_Sahota and Sons Pvt Ltd,fitness_and_medical,5918.61,Samaira,Bala,M,"06, Chahal Street, Dindigul-894223",Ajmer,Uttar Pradesh,-19.530633,158.719222,40080.0,,5/21/1985,-19.545638,158.724351,1.0,-7.36e+18
,6/29/2022 1:59,5448550000000000.0,fraud_Sen Group Pvt Ltd,entertainment,2342.08,,Kara,F,"64/471, Ganesan Chowk, Bhubaneswar-950545",Erode,Karnataka,-29.841881,146.900529,194409.0,Surgeon,4/26/1973,-29.830829,146.893096,0.0,4.73e+18
881039.0,8/20/2022 8:07,4672650000000000.0,"fraud_Ganguly, Varughese and Wali Pvt Ltd",online_shopping,9403.99,Samarth,Kohli,M,,Morena,West Bengal,15.338514,-45.740107,898338.0,Secretary/administrator,,15.34139,-45.74496,0.0,-3.47e+18
556757.0,11/7/2023 6:42,6011620000000000.0,fraud_Khosla-Varma Pvt Ltd,travel,2901.48,Purab,,F,"H.No. 44, Kala Chowk, Panchkula 116194",Chennai,Andhra Pradesh,50.6188805,-116.464405,273984.0,Immigration officer,12/28/1969,50.633074,-116.478123,0.0,
412832.0,,4109060000000.0,fraud_Kaur-Sha Pvt Ltd,online_shopping,4297.02,Zain,Dada,F,"H.No. 28, Sen Zila, Shimla 495927",Dehradun,Manipur,-60.340661,85.496325,,Special effects artist,4/22/1949,-60.349332,85.515214,0.0,-8.62e+18
165012.0,4/25/2023 11:53,6563210000000000.0,fraud_Hans-Kanda Pvt Ltd,entertainment,7568.37,Yuvraj ,Madan,M,"04/41, Bawa Nagar, Khammam 816522",Jalna,Mizoram,76.1969725,102.564244,380244.0,Probation officer,10/18/1963,76.214025,102.567219,0.0,-2.61e+18
644228.0,,4.96961e+18,"fraud_Tripathi, Soman and Raju Pvt Ltd",,4525.17,Miraan,Varkey,F,"58/095, Ramaswamy Zila, Mau-837149",Jalna,,2.3129185,82.270442,754108.0,Restaurant manager,12/26/2005,2.329961,82.252662,1.0,6.26e+18
840204.0,1/13/2023 1:58,213149000000000.0,"fraud_Wagle, Krishnan and Chad Pvt Ltd",travel,8193.78,Indrans,Chaudhari,,"430, Chandra Nagar, Jalgaon 092355",Dhanbad,Arunachal Pradesh,83.5425865,75.037853,,Make,5/31/1984,83.528549,75.037221,0.0,-6.04e+18
419685.0,12/11/2023 15:12,60484555077.0,,entertainment,5008.64,Mahika,Mandal,M,"H.No. 570, Iyer Path, Hajipur 029188",Kharagpur,Tripura,-40.740622,,512345.0,"Engineer, structural",6/5/1985,,-28.384279,0.0,-5.4e+18
354923.0,1/23/2024 5:44,4945110000000000.0,fraud_Upadhyay Ltd Pvt Ltd,fitness_and_medical,6337.15,Neysa,Sandhu,F,"713, Balan Circle, Karawal Nagar-175945",Tiruvottiyur,Rajasthan,72.625195,-121.559339,203052.0,"Teacher, special educational needs",3/11/1976,72.622396,-121.547936,1.0,-3.97e+17
865246.0,6/5/2022 14:20,4723030000000000.0,fraud_Sekhon and Sons Pvt Ltd,entertainment,8695.27,Yashvi,Kaur,F,"H.No. 069, Kapur Zila, Karnal 926012",Mathura,Tripura,-5.0474885,-38.611792,630412.0,Broadcast journalist,11/19/1941,-5.049829,-38.599685,1.0,5.34e+17
393501.0,,,"fraud_Ramaswamy, Setty and Dyal Pvt Ltd",fitness_and_medical,6758.26,Neysa,Banik,M,,Nandyal,West Bengal,-70.71291,138.899853,290562.0,Make,10/29/1953,-70.695228,138.908437,1.0,-1.18e+18
248734.0,1/21/2023 13:40,2292560000000000.0,fraud_Savant Inc Pvt Ltd,travel,2278.05,Misha,,M,"052, Anand Ganj, Mathura 586350",Jammu,Punjab,-8.2267545,-145.73948,273137.0,"Engineer, site",6/9/1959,-8.221935,,0.0,8.3e+18
,8/21/2022 15:16,4.9069e+18,fraud_Kunda Ltd Pvt Ltd,travel,9300.36,Ivana,Tata,M,"28/35, Balakrishnan Chowk, Chennai 286530",Kalyan-Dombivli,Nagaland,-3.193049,37.597472,194281.0,"Engineer, automotive",5/23/1982,-3.200863,37.611399,0.0,-1.56e+18
663761.0,12/26/2023 4:47,,fraud_Luthra-Sabharwal Pvt Ltd,online_shopping,,Hrishita,,F,,Parbhani,Sikkim,45.3959005,-31.560745,853424.0,Public relations officer,4/18/1980,45.413997,-31.549259,1.0,8.41e+18
310952.0,,4670510000000.0,fraud_Ram-Butala Pvt Ltd,fitness_and_medical,2610.4,Eva,Rao,,"57, Badami Ganj, Indore 588847",Salem,Telangana,-43.233406,-126.694379,77735.0,Nutritional therapist,,-43.214803,-126.679935,1.0,-4.54e+18
892539.0,12/2/2023 4:54,348336000000000.0,fraud_Saxena-Bawa Pvt Ltd,online_shopping,6706.29,Miraan,Baria,M,"99/016, Din Zila, Asansol 952219",Nagpur,Uttarakhand,-36.545297,-135.682758,941919.0,"Pharmacist, community",3/22/1941,-36.526873,-135.69287,1.0,8.5e+18
885531.0,10/12/2023 19:38,4143320000000.0,fraud_Baria-Rajagopalan Pvt Ltd,online_shopping,,Badal,Tella,M,"89, Kurian Path, Moradabad 260141",Varanasi,,-46.9805925,14.426254,317264.0,Estate agent,1/18/1983,-46.973877,14.41209,1.0,-5.41e+18
355653.0,7/13/2023 23:18,4072270000000.0,"fraud_Khurana, Babu and Venkatesh Pvt Ltd",online_shopping,5701.74,Aarav,Kothari,M,"59/99, Sathe Path, Ambarnath 838762",Howrah,Assam,-35.9226735,-8.634548,949172.0,"Surveyor, mining",2/21/1972,-35.933502,-8.638999,1.0,-5.53e+18
746434.0,4/26/2022 6:08,6011260000000000.0,fraud_Kade Ltd Pvt Ltd,entertainment,5498.24,Damini,Datta,M,"19, Aurora, Cuttack-200989",Barasat,Himachal Pradesh,15.1826095,-91.29697,409755.0,Geochemist,1/23/1956,15.162898,-91.277677,0.0,-9.01e+18
116701.0,2/27/2023 8:20,675917000000.0,fraud_Randhawa PLC Pvt Ltd,travel,3864.91,Drishya,Dani,F,"140, Toor Chowk, Aurangabad-724866",Bidhannagar,Tripura,-74.806636,-155.6454,677675.0,"Engineer, civil (contracting)",8/6/1976,-74.824621,-155.638275,1.0,4.77e+17
882918.0,,6011200000000000.0,fraud_Talwar-Savant Pvt Ltd,fitness_and_medical,9574.61,Divij,Hans,F,"88, Aggarwal Path, Sambhal 394920",Kakinada,Assam,86.121401,23.765568,6945.0,,7/25/1996,86.117446,23.748331,1.0,-4.4e+18
,5/28/2023 18:26,3531340000000000.0,,entertainment,9074.0,Drishya,Bumb,F,"53/26, Chana Ganj, Varanasi 329560",Bharatpur,Chhattisgarh,27.8408555,93.934433,440893.0,,4/27/1996,27.838502,93.950223,0.0,2.19e+18
755156.0,9/6/2023 11:39,4117220000000000.0,"fraud_Iyengar, Gade and Kapadia Pvt Ltd",entertainment,6220.21,Mohanlal,Hayre,M,"813, Verma Road, Gaya 685984",Kirari Suleman Nagar,Gujarat,-86.105233,-80.871046,956861.0,Camera operator,7/29/2001,,-80.878511,0.0,-4.15e+17
393516.0,6/29/2023 5:44,4613220000000.0,fraud_Ahuja-Chanda Pvt Ltd,entertainment,8250.53,Ivan,Mann,F,"02/178, Swaminathan Nagar, Jabalpur 528277",Unnao,Jharkhand,86.6255825,-43.427319,391762.0,"Designer, furniture",3/7/1953,86.610597,-43.420373,1.0,-3.01e+18
820647.0,10/14/2022 21:38,4693460000000.0,fraud_Sarraf-Singh Pvt Ltd,online_shopping,5985.93,Shayak,Bath,,"H.No. 527, Batta Path, Khammam 958925",Amravati,Meghalaya,-30.4417065,-6.922077,543675.0,"Psychologist, educational",1/3/1951,-30.442958,-6.93509,0.0,1.94e+18
525235.0,5/25/2022 10:28,6011950000000000.0,fraud_Bhasin-Dalal Pvt Ltd,online_shopping,6982.37,Sahil,Dhar,M,"10/026, Ghosh Nagar, Bhavnagar 188266",Chandigarh,Haryana,53.662029,-15.092925,762782.0,Writer,9/24/1942,53.647694,-15.10706,1.0,-7.73e+18
463970.0,10/18/2023 20:03,180098000000000.0,fraud_Bose PLC Pvt Ltd,travel,8423.3,Nirvi,Yohannan,M,"H.No. 550, Shankar Path, Kalyan-Dombivli 075262",,Madhya Pradesh,-41.9667615,83.002823,269405.0,Adult guidance worker,11/13/2005,-41.948069,83.022554,0.0,-8.87e+17
107671.0,,2715610000000000.0,"fraud_Venkatesh, Deshmukh and Lala Pvt Ltd",,5219.4,Umang,Ghosh,,"35/020, Kapur Zila, Kanpur-247376",Kottayam,Telangana,88.6378975,133.690962,321505.0,"Investment banker, operational",3/26/1989,88.6565,133.709355,1.0,-1.52e+18
602273.0,9/23/2022 0:26,6545940000000000.0,fraud_Shere-Garde Pvt Ltd,online_shopping,6522.83,Divyansh,,F,"26, Savant Chowk, Ahmedabad 307858",Bahraich,Haryana,,-131.601776,501109.0,Tree surgeon,10/27/1953,23.251368,-131.61348,0.0,7.36e+18
213171.0,10/19/2022 23:48,4304370000000000.0,,fitness_and_medical,1894.2,Hiran,Sathe,F,"20/090, Kurian Marg, Tiruvottiyur-302047",Nagpur,Uttarakhand,-53.811553,-89.762115,,Film/video editor,,-53.8281,-89.756335,1.0,5.2e+18
323451.0,11/23/2023 11:30,372652000000000.0,"fraud_Tella, Sami and Ganesan Pvt Ltd",fitness_and_medical,3993.25,,Bains,F,"825, Golla Nagar, Tirupati-187478",Morbi,Tripura,70.5363355,-47.150155,385280.0,Diplomatic Services operational officer,6/13/2000,70.532516,-47.157752,1.0,5.95e+18
381404.0,4/3/2024 21:07,6011590000000000.0,fraud_Contractor and Sons Pvt Ltd,online_shopping,,Veer,Behl,M,"082, Master Nagar, Mau 841746",Surendranagar Dudhrej,Arunachal Pradesh,-51.6719575,131.634457,446695.0,"Psychologist, counselling",2/12/1954,-51.659456,131.624268,0.0,7.05e+18
458104.0,7/9/2023 12:42,4776440000000000.0,fraud_Sekhon PLC Pvt Ltd,online_shopping,6032.38,Anya,Seth,M,"H.No. 58, Brar Road, Bareilly 598672",Delhi,Rajasthan,0.6215285,-20.106514,,Interpreter,3/17/1947,0.635415,-20.116259,0.0,-4.68e+18
127119.0,6/4/2022 1:58,,fraud_Dutta-Golla Pvt Ltd,travel,6484.06,Shaan,Issac,M,"833, Konda Circle, Aurangabad-707616",Kolhapur,Tamil Nadu,-84.009312,168.904703,953004.0,Logistics and distribution manager,2/10/1974,-84.005288,168.890727,1.0,-3.04e+18
720925.0,2/27/2024 9:59,4.88009e+18,"fraud_Chada, Bedi and Sampath Pvt Ltd",online_shopping,7973.79,Nehmat,Choudhury,M,"49/952, Kakar Nagar, Vijayanagaram-370035",Cuttack,Bihar,21.3693485,-146.657157,947031.0,Translator,3/11/1950,21.350443,-146.670459,1.0,-2.28e+18
813386.0,12/19/2023 14:22,30531800000000.0,"fraud_Dar, D’Alia and Anne Pvt Ltd",travel,1832.31,Chirag,Mandal,,"125, Gokhale Street, Thiruvananthapuram 576329",Kurnool,Andhra Pradesh,34.8691555,178.654543,147552.0,Energy engineer,10/7/1974,34.866558,178.647336,0.0,-5.83e+18
338497.0,12/13/2022 20:15,4327620000000000.0,fraud_Bhavsar and Sons Pvt Ltd,online_shopping,6359.54,Tejas,Sandhu,M,"74, Arya Ganj, Adoni 990678",Raipur,Uttarakhand,77.1457685,-123.49494,523913.0,Control and instrumentation engineer,,77.126017,-123.49073,1.0,-8.9e+18
404467.0,5/21/2022 1:08,180090000000000.0,"fraud_Chacko, Seth and Tandon Pvt Ltd",online_shopping,6635.92,Vivaan,Hayre,F,"H.No. 592, Dara Zila, Dehri 820080",Ballia,Andhra Pradesh,-87.763404,-69.801481,276712.0,Event organiser,4/11/1991,-87.765946,-69.785909,1.0,-3.32e+18
225440.0,12/17/2023 4:37,347702000000000.0,"fraud_Goel, Keer and Tank Pvt Ltd",entertainment,5501.76,Jhanvi,Manda,M,"83/267, Banerjee Nagar, Haridwar 386938",Machilipatnam,Manipur,4.4299565,-70.81021,881203.0,Brewing technologist,,4.421967,-70.812156,1.0,-7.61e+18
729126.0,11/25/2022 22:01,4986730000000000.0,fraud_Contractor LLC Pvt Ltd,travel,,Shayak,Devan,M,"H.No. 798, Hayre Chowk, North Dumdum-162834",Howrah,West Bengal,69.461688,9.84163,602908.0,Audiological scientist,1/15/1958,69.459268,9.854386,1.0,-4.05e+18
605528.0,4/5/2024 23:13,30584000000000.0,"fraud_Samra, Talwar and Mani Pvt Ltd",fitness_and_medical,8939.44,Jivika,Chaudhuri,F,"77/49, Sule Chowk, Cuttack-019874",Rajkot,Mizoram,-9.102694,-163.153263,414913.0,Sales executive,12/11/1965,-9.115931,-163.151792,0.0,6.63e+18
879226.0,,3538190000000000.0,,online_shopping,3161.4,Ishaan,Banerjee,M,"314, Uppal Circle, Dharmavaram 625965",Udupi,Uttar Pradesh,-4.268799,-71.85388,860158.0,Barrister,3/23/1969,-4.284079,-71.851514,1.0,-8.52e+18
983798.0,11/25/2022 0:58,4736030000000000.0,"fraud_Apte, Jain and Aurora Pvt Ltd",online_shopping,310.13,Hrishita,Manne,M,"96/48, Toor Nagar, Alwar-930092",Gaya,Chhattisgarh,-58.3978105,-164.459701,719654.0,Chartered public finance accountant,,-58.400308,-164.46376,0.0,-1.11e+18
150825.0,4/30/2023 7:08,6571230000000000.0,fraud_Kannan-Karan Pvt Ltd,entertainment,5268.76,,Kara,M,"H.No. 396, Chana, Jhansi-848570",Junagadh,Assam,-80.8017145,-117.181674,822093.0,Theatre stage manager,3/31/1975,-80.809912,-117.185206,1.0,-8.62e+17
197300.0,1/9/2023 6:51,4374630000000000.0,fraud_Loke-Mahal Pvt Ltd,entertainment,8386.26,Rania,Basu,M,"H.No. 06, Trivedi Ganj, Kurnool 573649",Bokaro,Karnataka,-23.4660715,144.626113,515832.0,"Engineer, communications",3/21/1940,-23.469136,144.616262,,-6.29e+18
112379.0,7/5/2023 15:03,6011290000000000.0,fraud_Yohannan PLC Pvt Ltd,online_shopping,6455.46,Renee,Dubey,F,"H.No. 14, Sidhu Circle, Moradabad-483321",Dehradun,,54.632011,81.180376,428786.0,Textile designer,5/9/1998,54.646506,81.169509,0.0,4.91e+18
706180.0,12/27/2022 0:14,4604770000000.0,fraud_Rege LLC Pvt Ltd,,9401.46,Ivan,Konda,F,"99/241, Saxena Marg, Guwahati 274759",Rohtak,Sikkim,-47.1760295,89.537494,114169.0,,12/21/1990,-47.157786,89.554979,0.0,
332685.0,10/20/2022 2:16,4041460000000.0,fraud_Agrawal Group Pvt Ltd,online_shopping,7012.15,Himmat,Basak,F,"H.No. 721, Johal Street, Gaya 138332",Shimla,Jharkhand,54.585347,-101.17161,924581.0,"Research officer, government",7/14/1954,54.595492,-101.162374,1.0,5.59e+18
908161.0,8/28/2023 23:59,4.39143e+18,"fraud_Sampath, Varkey and Singh Pvt Ltd",,9647.75,Dishani,Dora,M,"00/395, Borah Road, Kishanganj-489658",,Chhattisgarh,-71.251985,,973586.0,,6/29/1980,-71.251781,-30.568465,1.0,8.23e+18
108659.0,5/27/2022 19:04,2270910000000000.0,fraud_Tata LLC Pvt Ltd,fitness_and_medical,7008.45,Hrishita,Mall,F,"18, Wali Path, Nadiad-176004",Alwar,Kerala,-55.621712,-110.649799,917116.0,Associate Professor,8/2/1949,-55.641452,-110.659602,1.0,3.84e+18
137589.0,1/5/2024 16:13,4721370000000000.0,fraud_De Group Pvt Ltd,fitness_and_medical,7010.6,Samaira,Sahota,M,"H.No. 91, Viswanathan Path, Avadi 584646",Chapra,Andhra Pradesh,-27.9931835,-81.484684,595801.0,Land/geomatics surveyor,10/3/1957,-28.011238,-81.485542,1.0,4.73e+18
364192.0,6/22/2022 19:40,501817000000.0,"fraud_Mangal, Shenoy and Shah Pvt Ltd",online_shopping,5002.86,Tara,Bir,F,"076, Khanna Marg, Udaipur-136717",Alwar,Arunachal Pradesh,-35.001671,,835666.0,Information systems manager,7/14/1960,-34.993291,-175.506362,1.0,8.39e+18
574397.0,4/2/2024 0:16,4226090000000.0,"fraud_Butala, Dar and Bahl Pvt Ltd",entertainment,4657.86,Saksham,Srivastava,M,"69/13, Yohannan Ganj, Bongaigaon-055122",Loni,Maharashtra,-83.3465975,91.698603,182360.0,"Research officer, trade union",12/25/1978,-83.345903,91.689912,0.0,-4.56e+18
299251.0,7/19/2022 15:39,30030500000000.0,"fraud_Bhatnagar, Chandran and Sama Pvt Ltd",online_shopping,3641.75,Nirvaan,Loke,M,"69, Bhalla Path, Srikakulam 120095",Sultan Pur Majra,Nagaland,-71.8860365,-33.283716,37944.0,Solicitor,7/18/1975,-71.90373,-33.271067,1.0,8.49e+17
958335.0,7/5/2022 21:39,30314800000000.0,,travel,8558.73,Bhamini,Behl,,"H.No. 849, Arora Nagar, Alappuzha 159049",Jabalpur,Goa,-27.8600795,-134.998382,198796.0,"Civil engineer, contracting",7/4/1955,-27.844082,-134.980221,0.0,-4.77e+18
971580.0,1/24/2024 15:22,3578360000000000.0,fraud_Sama and Sons Pvt Ltd,travel,7227.98,Aradhya,Gole,F,"H.No. 917, Raj Path, Rampur-147588",Sambalpur,Telangana,18.378504,31.770217,301590.0,,3/23/1983,18.392944,31.786683,1.0,6.83e+18
303544.0,,213109000000000.0,fraud_Khatri-Chakrabarti Pvt Ltd,online_shopping,,Jayant,Gupta,M,"04/68, Srinivasan Zila, Raebareli-196744",,Telangana,-70.099004,110.302746,,Recruitment consultant,4/23/1987,-70.104208,110.29754,0.0,2.4e+18
531635.0,2/13/2023 23:50,213172000000000.0,fraud_Singhal-Chana Pvt Ltd,entertainment,9547.41,Aayush,Gera,F,"H.No. 99, Chana Zila, Bhubaneswar 200671",Jamalpur,Goa,34.3534255,5.933311,583360.0,Sports development officer,3/8/1975,,5.92808,1.0,2.31e+18
856187.0,11/2/2022 16:28,5368490000000000.0,"fraud_Khosla, Chander and Sekhon Pvt Ltd",entertainment,5998.42,Dharmajan,,F,"H.No. 828, Keer Nagar, Panipat-120586",Ozhukarai,Telangana,28.1601775,-164.59885,906722.0,Geoscientist,12/26/1963,28.15066,-164.588788,,
717469.0,6/3/2023 10:11,371549000000000.0,"fraud_Rastogi, Kulkarni and Jhaveri Pvt Ltd",fitness_and_medical,2754.94,Shray,Biswas,M,"28/471, Aurora Road, Ujjain-285362",Dibrugarh,Telangana,83.385745,-132.687598,520896.0,Aeronautical engineer,10/30/1984,83.400363,-132.681485,0.0,-8.66e+18
545366.0,6/24/2022 23:24,3525870000000000.0,fraud_Deshpande and Sons Pvt Ltd,,,Krish,Rout,M,"193, Bains Circle, Raebareli-017573",Bidar,Tripura,,96.491893,518930.0,"Surveyor, rural practice",12/20/2002,-67.417434,96.506031,0.0,-1.11e+18
469009.0,7/17/2023 15:37,676137000000.0,fraud_Sarraf-Bhardwaj Pvt Ltd,online_shopping,,Pihu,D’Alia,M,"H.No. 708, Biswas Circle, Singrauli-794413",Srikakulam,Manipur,-52.4893615,64.067586,329702.0,Water engineer,4/1/1955,,64.069171,1.0,-8.44e+18
